record_id,municipality,category,name,address,lat,lng,coordinateSource,toiletLocation,floor,insideOutside,gateStatus,openingHours,wheelchair,ostomate,babyChangingTable,babyChair,largeBed,handrail,emergencyButton,powderRoom,freeUse,generalPublicUse,imageUrl,imageSourceUrl,imageType,imageLicense,sourceUrl,sourceType,verificationStatus,researchNote
GS-TK-010655,東京都,PUBLIC,府中市生涯学習センター 名称なし（ピクトグラムのみ）本館１階,東京都府中市浅間町一丁目7番地,35.67912,139.496583,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_005_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_005_02_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010656,東京都,PUBLIC,府中市生涯学習センター 名称なし（ピクトグラムのみ）体育棟2階,東京都府中市浅間町一丁目7番地 府中市生涯学習センター,35.679239,139.496456,official,2F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_005_03_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_005_03_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010657,東京都,PUBLIC,府中市生涯学習センター 名称なし（ピクトグラムのみ）本館2階,東京都府中市浅間町一丁目7番地,35.67912,139.496583,official,2F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_005_04_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_005_04_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010658,東京都,PUBLIC,府中市生涯学習センター 名称なし（ピクトグラムのみ）本館3階,東京都府中市浅間町一丁目7番地 府中市生涯学習センター,35.67912,139.496583,official,3F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_005_05_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_005_05_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010659,東京都,PUBLIC,府中市生涯学習センター 名称なし（ピクトグラムのみ）本館地下1階,東京都府中市浅間町一丁目7番地 府中市生涯学習センター,35.678841,139.496648,official,B1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_005_06_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_005_06_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010660,東京都,PUBLIC,府中市民球場 名称無し（ピクトグラムのみ）１階３塁側,東京都府中市寿町二丁目19番地,35.676751,139.47491,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_006_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_006_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010661,東京都,PUBLIC,府中市民陸上競技場 名称なし（ピクトグラムのみ）１階身障者控室,東京都府中市寿町二丁目20番地,35.676932,139.475068,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_007_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_007_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010662,東京都,PUBLIC,府中朝日フットボールパーク 名称なし（ピクトグラムのみ）メディア棟1階西側,東京都府中市朝日町三丁目7番地,35.675088,139.522584,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_008_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_008_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010663,東京都,PUBLIC,市民プール なし（ピクトグラムのみ）1階,東京都府中市寿町二丁目13番地,35.675153,139.476662,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_009_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_009_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010664,東京都,PUBLIC,美好水遊び広場 名称なし,東京都府中市美好町一丁目27番地,35.672028,139.467744,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_010_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_010_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010665,東京都,PUBLIC,西府プール 名称なし,東京都府中市西府町一丁目60番地,35.670462,139.456613,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_012_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_012_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010666,東京都,PUBLIC,府中市立総合体育館 1階身障者お手洗い（ピクトグラムあり）,東京都府中市矢崎町五丁目5番地,35.655836,139.477717,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_015_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_015_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010667,東京都,PUBLIC,府中市立総合体育館 地下1階身障者お手洗い（ピクトグラムあり）,東京都府中市矢崎町五丁目5番地,35.655856,139.477706,official,B1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_015_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_015_02_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010668,東京都,PUBLIC,府中市立栄町体育館 名称なし（ピクトグラムあり）1階,東京都府中市栄町一丁目1番地,35.688427,139.480679,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_016_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_016_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010669,東京都,PUBLIC,府中市立四谷体育館 名称なし（ピクトグラムあり）1階,東京都府中市四谷五丁目6番地,35.664475,139.441657,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_017_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_017_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010670,東京都,PUBLIC,府中市立白糸台体育館 名称なし（ピクトグラムあり）1階,東京都府中市白糸台一丁目50番地,35.671114,139.509037,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_018_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_018_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010671,東京都,PUBLIC,府中市立押立体育館 名称なし,東京都府中市押立町一丁目37番地,35.659736,139.511551,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_019_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_019_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010672,東京都,PUBLIC,府中市立本宿体育館 名称なし（ピクトグラムあり）1階,東京都府中市本宿町四丁目23番地,35.679842,139.459847,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_020_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_020_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010673,東京都,PUBLIC,東京競馬場日吉体育館 名称なし,東京都府中市八幡町三丁目8番地,35.667425,139.492047,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_021_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_021_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010674,東京都,PUBLIC,観光情報センター 名称なし,東京都府中市宮町三丁目1番地 観光情報センター,35.669789,139.47954,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_022_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_022_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010675,東京都,PUBLIC,郷土の森観光物産館 名称なし,東京都府中市是政六丁目32番10号 郷土の森観光物産館,35.65601,139.473951,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_023_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_023_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010676,東京都,PUBLIC,府中市美術館 名称なし（ピクトグラムあり）1階西側,東京都府中市浅間町一丁目3番地,35.678869,139.49215,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_024_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_024_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010677,東京都,PUBLIC,府中市美術館 名称なし（ピクトグラムあり）2階ロビー北側,東京都府中市浅間町一丁目3番地 府中市美術館,35.678962,139.492032,official,2F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_024_02_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_024_02_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010678,東京都,PUBLIC,国司館と家康御殿史跡広場管理事務所 名称なし,東京都府中市本町一丁目14番地,35.666801,139.477785,official,1F,,,,,あり,あり,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_025_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_05_025_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
GS-TK-010679,東京都,PUBLIC,旧府中グリーンプラザ分館 名称なし（ピクトグラムなし）１階西側,東京都府中市寿町一丁目1番地,35.672497,139.478541,official,1F,,,,,あり,なし,,,,,あり,,,はい,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_06_001_01_1.jpg,http://www.opendata.metro.tokyo.jp/fukushihoken/wc-photos/13206_99_06_001_01_1.jpg,actual_toilet_photo,,https://www.opendata.metro.tokyo.lg.jp/fukushi/R07/01/3_koukyoshisetsu_barieer_free_wc.csv,official_opendata,VERIFIED,東京都福祉局 車椅子使用者対応トイレ 公共施設データ（令和7年度・全行抽出）（住所行未記載のため自治体未確定・座標で識別）
